3;0.6064
3;0.0338
3;0.0012
3;0.0009
3;0.0009
3;0.0013
3;0.001
3;0.0015
3;0.0012
3;0.0014
3;0.001
3;0.0238
3;0.001
3;0.0009
3;0.0027
3;0.0215
3;0.001
3;0.0013
3;0.0014
3;0.001
3;0.0009
3;0.0009
3;0.0008
3;0.005
3;0.0012
3;0.001
3;0.0013
3;0.0011
3;0.0009
3;0.0008
3;0.0009
3;0.0009
3;0.0008
3;0.0015
3;0.0013
3;0.0011
3;0.001
3;0.0009
3;0.0008
3;0.0009
3;0.0007
3;0.0008
3;0.0012
3;0.001
3;0.0008
3;0.0048
3;0.0008
3;0.0008
3;0.0008
3;0.0008
3;0.001
3;0.0011
3;0.001
3;0.0009
3;0.0008
3;0.0013
3;0.0012
3;0.001
3;0.001
3;0.0009
3;0.0012
3;0.0011
3;0.0009
3;0.0011
3;0.008
3;0.0009
3;0.0012
3;0.0011
3;0.001
3;0.0009
3;0.001
3;0.0009
3;0.001
3;0.0009
3;0.0009
3;0.0009
3;0.0009
3;0.0008
3;0.0008
3;0.0008
3;0.0008
3;0.0012
3;0.0009
3;0.0012
3;0.001
3;0.0008
3;0.0049
3;0.0008
3;0.0008
3;0.0008
3;0.0007
3;0.0012
3;0.02
3;0.0009
3;0.0009
3;0.0008
3;0.0008
3;0.0008
3;0.0007
3;0.0009
4;0.0018
4;0.0016
4;0.0013
4;0.0012
4;0.0012
4;0.0015
4;0.0013
4;0.005
4;0.0012
4;0.0012
4;0.0011
4;0.0011
4;0.0011
4;0.0015
4;0.0014
4;0.0012
4;0.0011
4;0.0012
4;0.0011
4;0.0013
4;0.0012
4;0.033
4;0.001
4;0.0012
4;0.0011
4;0.0015
4;0.0013
4;0.0252
4;0.0217
4;0.0013
4;0.0013
4;0.0012
4;0.0014
4;0.0013
4;0.0014
4;0.0055
4;0.0015
4;0.0012
4;0.0011
4;0.0013
4;0.001
4;0.0012
4;0.0011
4;0.0011
4;0.0011
4;0.0011
4;0.0015
4;0.0012
4;0.0012
4;0.0069
4;0.0015
4;0.0014
4;0.0011
4;0.0011
4;0.0012
4;0.0011
4;0.0012
4;0.0018
4;0.0014
4;0.0013
4;0.007
4;0.0014
4;0.0018
4;0.0014
