3;0.0069
3;0.0079
3;0.0033
3;0.0038
3;0.0037
3;0.0029
3;0.0031
3;0.0054
3;0.0036
3;0.0028
3;0.0034
3;0.0178
3;0.0024
3;0.003
3;0.0027
3;0.0031
3;0.0234
3;0.0026
3;0.0027
3;0.0026
3;0.0025
3;0.0026
3;0.0026
3;0.0022
3;0.0033
3;0.0031
3;0.0038
3;0.0033
3;0.0025
3;0.0036
3;0.0029
3;0.0026
3;0.0028
3;0.0029
3;0.0163
3;0.0026
3;0.0024
3;0.0034
3;0.0027
3;0.0026
3;0.0029
3;0.0021
3;0.0235
3;0.0031
3;0.0031
3;0.0027
3;0.003
3;0.003
3;0.0024
3;0.0022
3;0.0036
3;0.0024
3;0.0026
3;0.0026
3;0.0026
3;0.0024
3;0.0025
3;0.0034
3;0.0031
3;0.0222
3;0.0027
3;0.0027
3;0.0027
3;0.0219
3;0.0027
3;0.022
3;0.0033
3;0.003
3;0.0035
3;0.0039
3;0.0166
3;0.0026
3;0.0024
3;0.0024
3;0.0026
3;0.0024
3;0.0029
3;0.0302
3;0.0032
3;0.003
3;0.0028
3;0.0027
3;0.0034
3;0.0031
3;0.0024
3;0.0168
3;0.0031
3;0.0034
3;0.0031
3;0.0028
3;0.0031
3;0.0029
3;0.0023
3;0.0024
3;0.0025
3;0.0037
3;0.0023
3;0.0024
3;0.0023
3;0.0025
4;0.0259
4;0.0196
4;0.0073
4;0.0057
4;0.0049
4;0.0049
4;0.0052
4;0.0049
4;0.0047
4;0.0066
4;0.0054
4;0.0057
4;0.0042
4;0.0045
4;0.0042
4;0.0044
4;0.0037
4;0.0036
4;0.0044
4;0.0051
4;0.0037
4;0.005
4;0.0046
4;0.0055
4;0.0053
4;0.0031
4;0.0065
4;0.0053
4;0.0068
4;0.0067
4;0.0109
4;0.0059
4;0.0052
4;0.0045
4;0.005
4;0.0042
4;0.0045
4;0.0055
4;0.0037
4;0.0057
4;0.0044
4;0.0055
4;0.0042
4;0.006
4;0.004
4;0.0049
4;0.0053
4;0.0041
4;0.0039
4;0.0045
4;0.0032
4;0.0041
4;0.003
4;0.0048
4;0.0083
4;0.0056
4;0.0129
4;0.0085
4;0.0129
4;0.0043
4;0.0057
4;0.0056
4;0.0046
4;0.0046
4;0.0047
4;0.0045
4;0.0053
4;0.011
4;0.0054
4;0.0064
4;0.005
4;0.0052
4;0.0052
4;0.0053
4;0.0052
4;0.0051
4;0.0063
4;0.0046
4;0.0067
4;0.0037
4;0.0056
4;0.005
4;0.0052
4;0.0047
4;0.004
4;0.0039
4;0.0045
4;0.0047
4;0.005
4;0.0053
4;0.004
4;0.0052
4;0.0043
4;0.0063
4;0.0052
4;0.006
4;0.0048
4;0.0043
4;0.0052
4;0.0034
5;0.0173
5;0.0103
5;0.0123
5;0.025
5;0.0147
5;0.0136
5;0.0118
5;0.0108
5;0.008
5;0.0145
5;0.0101
5;0.0115
5;0.0115
5;0.011
5;0.0159
5;0.0094
5;0.0138
5;0.0138
5;0.0135
5;0.0145
5;0.0095
5;0.0046
5;0.0124
5;0.0132
5;0.0131
5;0.0109
5;0.0131
5;0.0106
5;0.0126
5;0.0065
5;0.015
5;0.0091
5;0.0078
5;0.0135
5;0.0143
5;0.0146
5;0.0087
5;0.0088
5;0.0131
5;0.0118
5;0.008
5;0.0143
5;0.0116
5;0.0119
5;0.0114
5;0.012
5;0.0125
5;0.0128
5;0.0135
5;0.0153
5;0.0077
5;0.7954
5;0.0226
5;0.0059
5;0.0093
5;0.0276
5;0.0124
5;0.0078
5;0.0247
5;0.0095
5;0.011
5;0.0104
5;0.0119
5;0.021
