3;2.6885
3;0.0526
3;0.0032
3;0.0195
3;0.0024
3;0.0236
3;0.0027
3;0.0032
3;0.0035
3;0.0034
3;0.0026
3;0.0024
3;0.0026
3;0.0066
3;0.023
3;0.0024
3;0.0023
3;0.0228
3;0.0023
3;0.0023
3;0.0025
3;0.0024
3;0.0064
3;0.0215
3;0.0022
3;0.0021
3;0.0023
3;0.0023
3;0.0023
3;0.0022
3;0.0024
3;0.0169
3;0.0022
3;0.0066
3;0.0161
3;0.0026
3;0.0023
3;0.0031
3;0.0028
3;0.0298
3;0.0027
3;0.0306
3;0.022
3;0.0022
3;0.0035
3;0.0033
3;0.0024
3;0.0219
3;0.0221
3;0.0067
3;0.0217
3;0.0024
3;0.0024
3;0.0173
3;0.0029
3;0.0027
3;0.0023
3;0.0066
3;0.0025
3;0.0026
3;0.0024
3;0.0028
3;0.0025
3;0.0035
3;0.0038
3;0.0069
3;0.0029
3;0.0182
3;0.0037
3;0.0027
3;0.0027
3;0.0024
3;0.0026
3;0.0279
3;0.003
3;0.0033
3;0.0027
3;0.0033
3;0.0029
3;0.0026
3;0.0031
3;0.0049
3;0.0195
3;0.0024
3;0.0067
3;0.0027
3;0.0022
3;0.0024
3;0.0025
3;0.0022
3;0.0025
3;0.0023
3;0.0065
3;0.0025
3;0.0024
3;0.0024
3;0.0023
3;0.0025
3;0.0024
3;0.0023
4;0.0246
4;0.0221
4;0.0105
4;0.0047
4;0.0051
4;0.0031
4;0.0091
4;0.0034
4;0.0077
4;0.0041
4;0.0081
4;0.0031
4;0.0078
4;0.0041
4;0.0076
4;0.0074
4;0.0033
4;0.0038
4;0.0037
4;0.0037
4;0.0039
4;0.0044
4;0.0041
4;0.0034
4;0.0037
4;0.004
4;0.0044
4;0.0082
4;0.0033
4;0.0078
4;0.0041
4;0.0082
4;0.0033
4;0.008
4;0.0034
4;0.0078
4;0.004
4;0.0038
4;0.0044
4;0.0026
4;0.0042
4;0.004
4;0.0041
4;0.004
4;0.0038
4;0.0042
4;0.0066
4;0.0047
4;0.0038
4;0.0036
4;0.0043
4;0.0041
4;0.008
4;0.0041
4;0.0083
4;0.0034
4;0.0083
4;0.0032
4;0.0072
4;0.004
4;0.0295
4;0.0045
4;0.0082
4;0.0043
4;0.0042
4;0.0038
4;0.0033
4;0.0038
4;0.0042
4;0.0055
4;0.0044
4;0.0034
4;0.0041
4;0.0028
4;0.0086
4;0.0039
4;0.0031
4;0.0035
4;0.0075
4;0.0033
4;0.007
4;0.0045
4;0.008
4;0.0042
4;0.0077
4;0.0039
4;0.004
4;0.0041
4;0.0041
4;0.0045
4;0.004
4;0.0094
4;0.004
4;0.0073
4;0.004
4;0.0081
4;0.0043
4;0.0095
4;0.0041
4;0.0074
5;0.0284
5;0.0147
5;0.014
5;0.0145
5;0.0138
5;0.0175
5;0.0099
5;0.0125
5;0.0042
5;0.0087
5;0.0139
5;0.0301
5;0.0145
5;0.018
5;0.0139
5;0.0136
5;0.0082
5;0.0081
5;0.0144
5;0.0105
5;0.0144
5;0.0043
5;0.0082
5;0.0137
5;0.0186
5;0.0089
5;0.0054
5;0.0057
5;0.0149
5;0.0073
5;0.0095
5;0.0142
5;0.0118
5;0.0118
5;0.0117
5;0.0181
5;0.019
5;0.0106
5;0.0093
5;0.0145
5;0.0134
5;0.0106
5;0.0105
5;0.012
5;0.011
5;0.0103
5;0.0129
5;0.0137
5;0.0138
5;0.0104
5;0.0111
5;0.0116
5;0.0143
5;0.0139
5;0.0081
5;0.0083
5;0.0157
5;0.0122
5;0.0156
5;0.0367
5;0.03
5;0.0128
5;0.0101
5;0.013
5;0.0049
5;0.0076
5;0.0048
5;0.0134
5;0.0143
5;0.0079
5;0.0074
5;0.0155
5;0.0198
5;0.0111
5;0.0119
5;0.0153
5;0.0159
5;0.0116
5;0.0115
5;0.0136
5;0.0142
5;0.0119
5;0.0124
5;0.0102
5;0.0187
5;0.0086
5;0.0051
5;0.0105
5;0.0143
5;0.0144
5;0.0152
5;0.007
5;0.0137
5;0.0197
5;0.0061
5;0.0104
5;0.0138
5;0.0158
5;0.0127
5;0.0117
6;0.1143
6;0.0311
6;0.0384
6;0.0093
6;0.0542
6;0.0225
6;0.0685
6;0.0316
6;0.0416
6;0.0586
6;0.0169
6;0.0468
6;0.0708
6;0.0347
6;0.0153
6;0.0749
6;0.0413
6;0.0305
6;0.0377
6;0.0634
6;0.0572
6;0.0574
6;0.0377
6;0.0261
6;0.0189
6;0.0328
6;0.0595
6;0.0516
6;0.0292
6;0.054
6;0.038
6;0.016
6;0.0268
6;0.0264
6;0.0268
6;0.0533
6;0.0292
6;0.037
6;0.0314
6;0.024
6;0.038
6;0.0222
6;0.0284
6;0.0523
6;0.0349
6;0.0304
6;0.0553
6;0.046
6;0.0315
6;0.0272
6;0.0259
6;0.0402
6;0.0487
6;0.0161
6;0.0452
6;0.0296
6;0.0319
6;0.0491
6;0.054
6;0.0653
6;0.0355
6;0.0368
6;0.044
6;0.0462
6;0.0381
6;0.0545
6;0.0453
6;0.0392
6;0.0541
6;0.0356
6;0.0543
6;0.035
6;0.0387
6;0.017
6;0.0251
6;0.0146
6;0.0251
6;0.0287
6;0.0174
6;0.0272
6;0.0236
6;0.0239
6;0.0261
6;0.0191
6;0.0463
6;0.0237
6;0.0254
6;0.0185
6;0.0279
6;0.0291
6;0.0385
6;0.0262
6;0.0218
6;0.0427
6;0.014
6;0.0235
6;0.0338
6;0.0206
6;0.0133
6;0.0244
7;0.1433
7;0.1096
7;0.1052
7;0.126
7;0.1209
7;0.1284
7;0.075
7;0.1145
7;0.1067
7;0.0858
7;0.1288
7;0.1757
7;0.0749
7;0.1179
7;0.0916
7;0.051
7;0.1326
7;0.1686
7;0.0854
7;0.0623
7;0.0408
7;0.1954
7;0.1835
7;0.0467
7;0.0973
7;0.1631
7;0.0655
7;0.1095
7;0.033
7;0.0421
7;0.0641
7;0.1664
7;0.0306
7;0.082
7;0.0822
7;0.0882
7;0.0946
7;0.1193
7;0.121
7;0.079
7;0.0532
7;0.0972
7;0.0468
7;0.1101
7;0.0962
7;0.1832
7;0.0842
7;0.1035
7;0.1214
7;0.0693
7;0.1109
7;0.179
7;0.1383
7;0.0579
7;0.0591
7;0.2396
7;0.2497
7;0.058
7;0.0974
7;0.1123
7;0.1802
7;0.0686
7;0.0564
7;0.1265
7;0.127
7;0.0955
7;0.0808
7;0.058
7;0.0451
7;0.109
7;0.0236
7;0.0838
7;0.0744
7;0.1356
7;0.1021
7;0.0723
7;0.0168
7;0.103
7;0.1856
7;0.1123
7;0.1045
7;0.0915
7;0.0152
7;0.1539
7;0.102
7;0.1209
7;0.0897
7;0.1148
7;0.1848
7;0.0449
7;0.0769
7;0.0786
7;0.0722
7;0.0114
7;0.1152
7;0.1825
7;0.0186
7;0.1525
7;0.0988
7;0.1035
8;0.1644
8;0.2357
8;0.0652
8;0.4169
8;0.463
8;0.1876
8;0.6511
8;0.1472
8;0.1161
8;0.0703
8;0.4547
8;0.4212
8;0.4609
8;0.3689
8;0.7452
8;0.4056
8;0.1304
8;0.7008
8;0.3162
8;0.2426
8;0.2267
8;0.2363
8;0.1129
8;0.3186
8;0.3421
8;0.1391
8;0.3913
8;0.4859
8;0.2619
8;0.3793
8;0.3824
8;0.3495
8;0.1571
8;0.3105
8;0.1874
8;0.2193
8;0.126
8;0.155
8;0.3914
8;0.2287
8;0.2669
8;0.3769
8;0.2782
8;0.2366
8;0.3561
8;0.8048
8;0.3065
8;0.2068
8;0.3424
8;0.367
8;0.4926
8;0.3171
8;0.3262
8;0.132
8;0.2449
8;0.489
8;0.4799
8;0.2744
8;0.2091
8;0.5442
8;0.5655
8;0.6078
8;0.2656
8;0.1774
8;0.4148
8;0.1361
8;0.4682
8;0.3018
8;0.3788
8;0.0801
8;0.5832
8;0.159
8;0.2843
8;0.5798
8;0.5527
8;0.5581
8;0.1907
8;0.7699
8;0.4579
8;0.6534
8;0.1801
8;0.5712
8;0.2516
8;0.3754
8;0.0724
8;0.5226
8;0.6179
8;0.2244
8;0.4875
8;0.3939
8;0.3023
8;0.4221
8;0.2127
8;0.3834
8;1.1597
8;0.4626
8;0.0793
8;0.323
8;0.2718
8;0.3083
9;0.6034
9;0.7391
9;0.5795
9;0.6568
9;3.745
9;1.8971
9;1.2194
9;0.1823
9;1.6241
9;0.9449
9;0.8359
9;3.5423
9;0.5842
9;0.3597
9;0.6816
9;0.5887
9;1.9447
9;0.2649
9;1.6135
9;0.3972
9;2.2145
9;1.3242
9;1.4593
9;0.2381
9;0.5164
9;0.2108
9;1.8568
9;1.3211
9;0.675
9;0.95
9;0.371
9;2.0668
9;0.4141
9;1.1726
9;0.7773
9;0.8002
9;0.6296
9;0.3411
9;1.0686
9;0.7483
9;1.743
9;0.6112
9;0.4762
9;0.5178
9;0.4407
9;2.0232
9;0.6878
9;0.9343
9;4.996
9;0.662
9;2.8291
9;0.9649
9;3.0068
9;1.5515
9;1.668
9;3.2966
9;1.307
9;2.4055
9;1.0701
9;1.2104
9;0.101
9;1.7556
9;0.2602
9;2.9702
9;3.2652
9;0.8977
9;0.6237
9;0.6949
9;0.2778
9;2.3269
9;4.0602
9;0.525
9;1.454
9;1.5564
9;1.3579
9;0.9394
9;0.5688
9;1.4993
9;1.4591
9;0.5497
9;0.8682
9;1.3472
9;1.4153
9;1.4631
9;2.2044
9;1.1093
9;0.8902
9;1.5059
9;0.889
9;1.4947
9;1.1284
9;0.415
9;0.5543
9;1.1995
9;0.8653
9;0.5222
9;2.2195
9;2.2635
9;0.5822
9;0.3116
10;2.5326
10;6.187
10;5.441
10;3.6239
10;5.2052
10;2.15
10;3.4897
10;5.0207
10;3.9887
10;3.0745
10;2.6391
10;1.1164
10;1.2481
10;5.0242
10;4.7077
10;1.2235
10;4.1496
10;6.1177
10;2.7246
10;8.1756
10;3.8425
10;2.7036
10;5.7372
10;4.4331
10;6.3361
10;3.6402
10;4.757
10;12.1935
